contigName	contigLen	totalAvgDepth	mapped.ERR2597538.sort.bam	mapped.ERR2597538.sort.bam-var
96198	1065	4.82077	4.82077	4.04881
96199	1065	5.6612	5.6612	3.2702
96200	1065	7.60437	7.60437	13.6727
96201	1065	7.19672	7.19672	6.87372
96202	1065	5.74426	5.74426	4.45096
96203	1065	5.44918	5.44918	3.99166
96204	1065	5.87978	5.87978	10.038
96205	1065	5.84918	5.84918	3.02756
96206	1065	4.57924	4.57924	2.11489
96207	1065	4.67322	4.67322	3.44995
96208	1065	5.48743	5.48743	4.16694
96209	1065	5.77596	5.77596	5.10184
96210	1065	5.25355	5.25355	1.88969
96211	1065	5.9847	5.9847	7.21415
96212	1065	4.5377	4.5377	3.48516
96213	1065	4.63825	4.63825	2.06264
96214	1065	4.93005	4.93005	3.31238
96215	1065	11.1443	11.1443	13.3183
96216	1065	4.71585	4.71585	2.98701
96217	1065	4.3388	4.3388	2.16297
96218	1065	4.59563	4.59563	2.38992
96219	1065	3.83607	3.83607	3.13939
96220	1065	4.55956	4.55956	4.38237
96221	1065	3.39563	3.39563	2.42753
96222	1065	6.75738	6.75738	13.429
96223	1065	4.51148	4.51148	7.32894
96224	1065	5.94536	5.94536	5.72566
96225	1065	8.44918	8.44918	8.21268
96226	1065	5.44372	5.44372	4.87512
96227	1065	4.28634	4.28634	2.85448
96228	1065	5.70382	5.70382	8.48658
96229	1065	4.77705	4.77705	3.23908
96230	1065	4.83497	4.83497	4.18828
96231	1065	3.35191	3.35191	1.76443
96232	1065	6.95082	6.95082	3.42755
96233	1065	3.91803	3.91803	1.95717
96234	1065	3.43607	3.43607	1.92014
96235	1065	3.24918	3.24918	0.992549
96236	1065	4.88415	4.88415	1.26009
96237	1065	3.74317	3.74317	2.84751
96238	1065	4.67322	4.67322	4.10201
96239	1065	4.12022	4.12022	2.11463
96240	1065	4.50383	4.50383	2.07081
96241	1065	2.68197	2.68197	2.32436
96242	1065	4.2623	4.2623	2.57445
96243	1065	2.99454	2.99454	1.46934
96244	1065	2.76175	2.76175	1.95192
96245	1065	3.69945	3.69945	3.3702
96246	1065	3.97486	3.97486	4.05739
96247	1065	4.1235	4.1235	4.37314
96248	1065	3.67432	3.67432	3.39709
96249	1065	3.06995	3.06995	1.47212
96250	1065	3.79563	3.79563	0.887064
96251	1065	2.58251	2.58251	2.39444
96252	1065	4.3082	4.30929	2.14603
96253	1065	4.06011	4.0612	6.31574
96254	1065	4.09945	4.09945	6.63233
96255	1065	4.59126	4.59126	2.71896
96256	1065	3.52896	3.52896	1.31946
96257	1065	3.55082	3.55082	2.89321
96258	1065	2.82186	2.82186	1.26254
96259	1065	3.14863	3.14863	0.86629
96260	1065	3.34973	3.34973	2.26049
96261	1065	4.41967	4.41967	1.44076
96262	1065	4.45683	4.45683	4.40595
96263	1065	8.06339	8.06339	8.53645
96264	1065	4.5377	4.5377	4.72365
96265	1065	3.38033	3.38033	2.45475
96266	1065	4.30929	4.31038	1.87292
96267	1065	5.94208	5.94208	8.29748
96268	1065	3.21967	3.21967	1.67706
96269	1065	3.54645	3.54645	2.46255
96270	1065	4.30492	4.30601	4.3023
96271	1065	4.66885	4.66885	1.66375
96272	1065	3.71038	3.71038	2.15125
96273	1065	2.88743	2.88743	2.15032
96274	1065	3.94426	3.94426	2.72665
96275	1065	4.01421	4.01421	4.22846
96276	1065	3.08962	3.08962	3.46242
96277	1065	3.30492	3.30492	1.64763
96278	1065	3.62842	3.62842	2.29284
96279	1065	4.16175	4.16284	8.09698
96280	1065	3.77596	3.77596	1.54165
96281	1065	5.82842	5.82842	4.55586
96282	1065	2.82077	2.82077	0.674623
96283	1065	2.46339	2.46339	2.1986
96284	1065	4.57596	4.57596	2.32108
96285	1065	3.50492	3.50492	2.53033
96286	1065	3.62514	3.62514	2.65476
96287	1065	3.4765	3.4765	5.16441
96288	1065	2.20984	2.20984	1.15286
96289	1065	3.84809	3.84809	1.37624
96290	1065	3.13005	3.13005	1.61218
96291	1065	2.60656	2.60656	1.28924
96292	1065	3.3388	3.3388	1.90696
96293	1065	3.11366	3.11366	1.59319
96294	1065	3.14645	3.14645	1.00479
96295	1065	3.30164	3.30164	1.76666
96296	1065	4.80219	4.80219	2.64248
96297	1065	3.49617	3.49617	0.946106
96298	1065	2.60328	2.60328	3.16957
96299	1065	3.49071	3.49071	1.63531
96300	1065	3.24809	3.24809	1.72724
96301	1065	2.45464	2.45464	1.02284
96302	1065	3.1388	3.1388	1.4129
96303	1065	2.88962	2.88962	1.79415
96304	1065	3.02077	3.02077	3.5346
96305	1065	3.12568	3.12568	0.906504
96306	1065	3.70929	3.70929	2.25892
96307	1065	2.35956	2.35956	0.915428
96308	1065	2.71585	2.71585	1.75724
96309	1065	3.17049	3.17049	1.08468
96310	1065	2.72131	2.72131	1.67169
96311	1065	3.33443	3.33443	1.46353
96312	1065	2.7388	2.7388	2.59144
96313	1065	2.29399	2.29399	1.10276
96314	1065	2.29836	2.29836	0.456837
96315	1065	2.71694	2.71694	1.5095
96316	1065	3.80219	3.80219	3.46301
96317	1065	2.32459	2.32459	0.604588
96318	1065	2.00219	2.00219	0.623626
96319	1065	3.62623	3.62623	3.41374
96320	1065	2.06448	2.06557	0.864398
96321	1065	2.19016	2.19126	0.631871
96322	1065	2.18689	2.18689	1.72542
96323	1065	2.24918	2.24918	0.950962
96324	1065	3.02404	3.02404	3.04972
96325	1065	2.14754	2.14754	0.893967
96326	1065	5.49945	5.49945	5.22619
96327	1065	1.90273	1.90273	1.28046
96328	1065	2.64809	2.64809	1.52811
96329	1065	2.1541	2.15519	1.31944
96330	1065	3.32896	3.32896	4.07437
96331	1064	60.302	60.302	124.866
96332	1064	55.2133	55.2133	82.0782
96333	1064	62.837	62.837	191.409
96334	1064	46.8753	46.8753	96.8015
96335	1064	58.9639	58.9639	67.3884
96336	1064	26.3698	26.3698	58.3955
96337	1064	26.2473	26.2473	72.6133
96338	1064	44.7637	44.7637	557.684
96339	1064	19.1214	19.1214	32.4113
96340	1064	22.4737	22.4737	21.4785
96341	1064	16.1619	16.1619	11.3319
96342	1064	33.3676	33.3676	99.4355
96343	1064	17.9705	17.9705	86.3704
96344	1064	13.1171	13.1171	27.2296
96345	1064	15.9595	15.9595	13.5328
96346	1064	12.4748	12.4748	15.5179
96347	1064	12.1105	12.1105	29.3316
96348	1064	14.8851	14.8851	39.9769
96349	1064	10.2287	10.2287	36.1371
96350	1064	8.15208	8.15208	4.1488
96351	1064	7.01313	7.01313	6.41604
96352	1064	10.1083	10.1083	7.37158
96353	1064	8.97046	8.97046	21.4657
96354	1064	16.7484	16.7484	138.865
96355	1064	9.69803	9.69803	9.57795
96356	1064	5.89716	5.89716	7.41984
96357	1064	5.40153	5.40153	2.91745
96358	1064	8.35558	8.35558	16.0585
96359	1064	4.57659	4.57659	2.44373
96360	1064	7.35667	7.35667	16.7226
96361	1064	5.50438	5.50438	5.52733
96362	1064	5.55252	5.55252	6.6528
96363	1064	5.3884	5.3884	5.48864
96364	1064	4.63786	4.63786	7.45139
96365	1064	7.04923	7.04923	5.00416
96366	1064	5.26477	5.26477	2.53879
96367	1064	5.99453	5.99453	2.85757
96368	1064	5.25492	5.25492	3.86157
96369	1064	6.74945	6.74945	18.7137
96370	1064	6.24726	6.24726	4.74928
96371	1064	5.58425	5.58425	5.48961
96372	1064	4.62144	4.62144	2.97155
96373	1064	4.99562	4.99562	2.55857
96374	1064	7.14114	7.14114	15.1748
96375	1064	7.15864	7.15864	9.69109
96376	1064	4.50875	4.50875	3.49008
96377	1064	4.66411	4.66411	1.37117
96378	1064	4.59409	4.59409	2.87229
96379	1064	6.20897	6.20897	5.36374
96380	1064	5.62582	5.62582	3.31875
96381	1064	4.05689	4.05799	2.22993
96382	1064	3.75274	3.75274	5.43715
96383	1064	4.34792	4.34792	3.26547
96384	1064	5.26915	5.26915	4.42696
96385	1064	4.69912	4.69912	3.19415
96386	1064	4.07112	4.07112	2.19318
96387	1064	4.97593	4.97593	2.79022
96388	1064	3.98687	3.98687	1.50257
96389	1064	4.17177	4.17287	1.10043
96390	1064	3.95624	3.95624	5.42853
96391	1064	3.74726	3.74726	2.48918
96392	1064	4.59628	4.59628	1.40857
96393	1064	4.03501	4.03501	2.08201
96394	1064	4.75711	4.75711	2.74488
96395	1064	3.38074	3.38074	2.339
96396	1064	5.093	5.093	5.31997
96397	1064	3.51532	3.51532	6.87653
96398	1064	3.31619	3.31619	1.00725
96399	1064	4.07112	4.07221	1.57858
96400	1064	4.6116	4.6116	10.4525
96401	1064	3.68818	3.68818	5.25315
96402	1064	4.06455	4.06455	3.47777
96403	1064	5.18162	5.18162	4.06775
96404	1064	3.84354	3.84354	1.35666
96405	1064	4.29103	4.29103	4.07074
96406	1064	4.43983	4.43983	2.99584
96407	1064	4.92232	4.92232	3.79789
96408	1064	4.26149	4.26258	5.01748
96409	1064	3.61597	3.61597	1.21599
96410	1064	4.19256	4.19365	4.67768
96411	1064	4.08315	4.08315	2.82769
96412	1064	3.48687	3.48687	1.95437
96413	1064	5.99015	5.99015	5.75566
96414	1064	3.97484	3.97484	1.5952
96415	1064	2.78228	2.78228	1.05988
96416	1064	3.9814	3.9814	5.10481
96417	1064	3.41028	3.41028	1.97935
96418	1064	3.3512	3.3512	1.84257
96419	1064	2.82823	2.82823	1.18514
96420	1064	3.7954	3.7954	3.81239
96421	1064	4.43326	4.43326	5.11986
96422	1064	3.35558	3.35558	3.14288
96423	1064	2.77681	2.77681	1.77487
96424	1064	3.43217	3.43217	1.4702
96425	1064	3.84573	3.84573	3.78448
96426	1064	2.70788	2.70788	1.19277
96427	1064	3.86105	3.86105	1.98616
96428	1064	3.2954	3.2954	2.79979
96429	1064	3.19803	3.19803	0.770165
96430	1064	4.10831	4.10831	4.79767
96431	1064	4.68053	4.68053	7.38522
96432	1064	3.97484	3.97484	5.11325
96433	1064	3.49234	3.49234	2.37946
96434	1064	2.72867	2.72867	2.03801
96435	1064	3.41685	3.41685	2.44708
96436	1064	2.98249	2.98249	1.57473
96437	1064	4.8895	4.8895	3.62085
96438	1064	2.28009	2.28009	1.11095
96439	1064	3.26696	3.26696	1.17948
96440	1064	2.686	2.686	1.02616
96441	1064	3.70569	3.70569	2.98779
96442	1064	3.49015	3.49015	3.46813
96443	1064	3.74289	3.74289	2.07952
96444	1064	2.70241	2.70241	0.629853
96445	1064	2.73742	2.73742	0.993404
96446	1064	2.77352	2.77352	1.25753
96447	1064	3.13895	3.13895	2.60828
96448	1064	2.6116	2.6116	0.890595
96449	1064	2.85886	2.85886	2.37327
96450	1064	2.32932	2.32932	1.35802
96451	1064	2.32932	2.32932	0.981245
96452	1064	4.28118	4.28118	1.80804
96453	1064	4.98031	4.98031	7.17374
96454	1064	3.42888	3.42888	2.56724
96455	1064	3.45077	3.45077	2.65529
96456	1064	3.30088	3.30088	3.15473
96457	1064	3.73195	3.73195	1.60714
96458	1064	2.64442	2.64442	1.18449
96459	1064	2.80306	2.80306	1.59316
96460	1064	3.03501	3.03501	1.60009
96461	1064	2.97702	2.97702	1.19006
96462	1064	2.48468	2.48468	2.62461
96463	1064	2.68053	2.68053	1.48601
96464	1064	2.43326	2.43326	1.09357
96465	1064	2.9453	2.9453	2.26864
96466	1064	2.24179	2.24179	0.943669
96467	1064	2.41904	2.41904	1.07395
96468	1064	3.06017	3.06017	1.26582
96469	1064	1.8698	1.8698	1.54162
96470	1064	2.91357	2.91357	1.47663
96471	1064	2.93764	2.93764	1.56347
96472	1064	1.6116	1.6116	0.81612
96473	1064	2.72867	2.72867	2.38634
96474	1064	2.56127	2.56127	1.04827
96475	1064	2.70678	2.70678	1.62476
96476	1064	1.91685	1.91685	1.20009
96477	1064	1.94967	1.94967	0.821115
96478	1064	2.63239	2.63239	1.93699
96479	1064	4.24289	4.24289	3.62549
96480	1063	113.597	113.597	314.752
96481	1063	76.724	76.724	133.801
96482	1063	54.0854	54.0854	323.749
96483	1063	58.1829	58.1829	85.8601
96484	1063	24.1939	24.1939	38.6959
96485	1063	23.184	23.184	42.8872
96486	1063	40.598	40.598	329.71
96487	1063	26.011	26.011	17.5284
96488	1063	23.7755	23.7755	26.1151
96489	1063	20.1939	20.1939	39.1412
96490	1063	16.2267	16.2278	19.9239
96491	1063	10.1479	10.1479	12.0384
96492	1063	10.4064	10.4064	15.895
96493	1063	9.1391	9.1391	5.91155
96494	1063	9.35378	9.35378	24.5249
96495	1063	10.1873	10.1873	9.23352
96496	1063	8.80942	8.81051	4.07701
96497	1063	10.2092	10.2092	32.3498
96498	1063	12.5279	12.5279	17.3504
96499	1063	8.77766	8.77766	46.5107
96500	1063	7.90581	7.90581	6.34201
96501	1063	12.2804	12.2804	35.4566
96502	1063	9.49179	9.49179	9.03092
96503	1063	6.94852	6.94852	8.7265
96504	1063	7.40088	7.40088	7.64171
96505	1063	8.35597	8.35597	8.1637
96506	1063	8.13034	8.13143	14.8467
96507	1063	5.24096	5.24096	9.96375
96508	1063	12.264	12.264	108.506
96509	1063	5.63855	5.63855	5.60824
96510	1063	9.15444	9.15444	10.2777
96511	1063	17.0088	17.0088	226.763
96512	1063	5.01752	5.01752	5.90537
96513	1063	6.87404	6.87404	4.4589
96514	1063	8.49726	8.49726	11.5463
96515	1063	6.31873	6.31873	8.32044
96516	1063	6.41621	6.41621	12.3485
96517	1063	6.84447	6.84447	7.70821
96518	1063	5.98028	5.98028	3.90092
96519	1063	8.50274	8.50274	13.3446
96520	1063	6.48959	6.48959	9.5616
96521	1063	7.02957	7.02957	8.52874
96522	1063	5.98576	5.98576	3.50746
96523	1063	7.45674	7.45674	7.85146
96524	1063	5.52245	5.52245	5.53923
96525	1063	6.14567	6.14567	7.9996
96526	1063	4.33516	4.33516	3.47306
96527	1063	4.56298	4.56298	5.54235
96528	1063	4.94962	4.94962	2.30229
96529	1063	5.9529	5.9529	6.19188
96530	1063	5.64403	5.64403	6.63953
96531	1063	4.27601	4.27601	3.77678
96532	1063	5.67141	5.67141	10.2209
96533	1063	4.62103	4.62103	1.71588
96534	1063	6.95728	6.95728	11.7055
96535	1063	7.78423	7.78423	5.91941
96536	1063	4.45345	4.45345	3.43891
96537	1063	4.08762	4.08762	2.47696
96538	1063	5.96714	5.96714	8.39583
96539	1063	4.5575	4.5575	3.21625
96540	1063	6.41621	6.41621	5.41211
96541	1063	4.62979	4.62979	1.97683
96542	1063	4.60022	4.60022	2.19855
96543	1063	4.46878	4.46878	3.74273
96544	1063	4.45016	4.45016	7.26974
96545	1063	3.60241	3.60241	1.69811
96546	1063	5.25082	5.25082	4.68591
96547	1063	4.26397	4.26397	5.98618
96548	1063	4.46331	4.46331	2.93094
96549	1063	3.87623	3.87623	1.58225
96550	1063	6.16429	6.16429	8.25584
96551	1063	3.87295	3.87295	1.63077
96552	1063	4.85871	4.85871	3.98769
96553	1063	5.7667	5.7667	6.43784
96554	1063	5.46221	5.46221	10.5142
96555	1063	4.60022	4.60022	4.80385
96556	1063	4.47207	4.47207	2.99072
96557	1063	3.50493	3.50493	2.18447
96558	1063	3.91347	3.91347	5.35763
96559	1063	5.72399	5.72399	3.31846
96560	1063	3.66375	3.66375	2.53264
96561	1063	5.05148	5.05148	3.09715
96562	1063	8.23439	8.23549	9.01136
96563	1063	5.00986	5.00986	1.93083
96564	1063	5.01752	5.01752	2.00409
96565	1063	3.6057	3.6057	3.63166
96566	1063	4.27601	4.27601	4.47197
96567	1063	5.24644	5.24644	2.29337
96568	1063	2.96605	2.96605	1.89688
96569	1063	2.8828	2.8828	2.67376
96570	1063	3.4885	3.4885	1.5769
96571	1063	3.10734	3.10734	0.905138
96572	1063	3.37678	3.37678	0.697794
96573	1063	4.19606	4.19606	5.33546
96574	1063	3.8379	3.8379	3.08114
96575	1063	5.85214	5.85214	14.2139
96576	1063	3.51369	3.51369	1.84219
96577	1063	3.08215	3.08215	3.04918
96578	1063	4.14786	4.14786	3.4792
96579	1063	2.7667	2.7667	1.64837
96580	1063	3.1862	3.1862	1.31836
96581	1063	4.30887	4.30887	2.94615
96582	1063	6.58708	6.58708	12.9467
96583	1063	3.71742	3.71742	2.75997
96584	1063	3.21687	3.21687	2.1415
96585	1063	5.40526	5.40526	1.68866
96586	1063	3.1172	3.1172	1.34919
96587	1063	3.50931	3.50931	1.04624
96588	1063	2.77327	2.77327	3.28955
96589	1063	2.94195	2.94195	1.16
96590	1063	4.23549	4.23549	8.88197
96591	1063	3.19277	3.19277	1.45184
96592	1063	4.76123	4.76123	11.6753
96593	1063	4.04381	4.04381	1.77441
96594	1063	3.3724	3.3724	1.89624
96595	1063	3.24644	3.24644	1.08064
96596	1063	3.61774	3.61774	1.67279
96597	1063	2.77327	2.77327	1.65139
96598	1063	3.82694	3.82694	4.52265
96599	1063	3.85104	3.85104	5.87251
96600	1063	3.82037	3.82037	3.04008
96601	1063	3.2552	3.2552	0.455632
96602	1063	2.41402	2.41402	0.913917
96603	1063	3.2793	3.2793	2.19712
96604	1063	3.30887	3.30887	1.08651
96605	1063	3.14458	3.14458	2.24441
96606	1063	3.42497	3.42497	1.8784
96607	1063	3.03505	3.03505	2.35623
96608	1063	3.31435	3.31435	1.66752
96609	1063	3.0241	3.0241	1.6968
96610	1063	3.89595	3.89595	2.67008
96611	1063	3	3	1.02412
96612	1063	3.22234	3.22234	1.14678
96613	1063	2.42935	2.42935	3.13344
96614	1063	3.70208	3.70208	5.17428
96615	1063	3.82475	3.82475	2.02189
96616	1063	3.36583	3.36583	2.09848
96617	1063	4.04491	4.04491	9.79293
96618	1063	4.01424	4.01424	3.12151
96619	1063	2.64403	2.64403	1.73828
96620	1063	2.83242	2.83242	1.83701
96621	1063	3.11391	3.11391	0.627358
96622	1063	2.15115	2.15115	0.977117
96623	1063	4.11281	4.11281	1.8502
96624	1063	2.78751	2.78751	0.853918
96625	1063	2.18182	2.18182	1.01515
96626	1063	4.19606	4.19606	3.85076
96627	1063	3.01424	3.01424	2.27282
96628	1063	2.55203	2.55203	1.39449
96629	1063	2.17087	2.17087	1.51901
96630	1063	3.56407	3.56407	0.950109
96631	1063	3.24206	3.24206	2.93586
96632	1063	3.13034	3.13034	0.58278
96633	1063	3.88061	3.88061	2.03509
96634	1063	2.50821	2.50821	1.44538
96635	1063	2.56298	2.56298	1.44367
96636	1063	2.48521	2.48521	1.03733
96637	1063	2.60898	2.60898	1.97961
96638	1063	3.47536	3.47536	2.99088
96639	1063	2.2782	2.2782	1.06725
96640	1063	2.32421	2.32421	0.811444
96641	1063	1.8138	1.8138	0.588098
96642	1063	1.66484	1.66484	1.30641
96643	1063	2.51041	2.51041	2.25017
96644	1063	1.61774	1.61774	1.53902
96645	1062	107.341	107.341	606.414
96646	1062	69.7818	69.7818	197.635
96647	1062	61.3344	61.3344	234.401
96648	1062	51.9627	51.9627	158.563
96649	1062	27.42	27.42	37.3636
96650	1062	38.9737	38.9737	271.493
96651	1062	31.3936	31.3936	54.2916
96652	1062	23.0515	23.0515	34.6351
96653	1062	17.7807	17.7818	34.4539
96654	1062	36.6524	36.6524	118.718
96655	1062	21.8761	21.8761	122.699
96656	1062	13.9803	13.9803	71.5694
96657	1062	17.2632	17.2632	52.1964
96658	1062	9.25329	9.25329	9.20802
96659	1062	13.2478	13.2478	14.0242
96660	1062	10.443	10.443	23.8958
96661	1062	12.8739	12.8739	6.27717
96662	1062	10.4298	10.4298	9.93139
96663	1062	10.9002	10.9002	13.2074
96664	1062	7.84759	7.84759	8.34672
96665	1062	8.7204	8.72149	4.12433
96666	1062	8.79934	8.79934	15.6313
96667	1062	6.78838	6.78838	4.1253
96668	1062	16.2445	16.2445	17.5592
96669	1062	9.53509	9.53509	14.3852
96670	1062	8.04934	8.04934	10.3104
96671	1062	13.6217	13.6217	69.5395
96672	1062	9.97588	9.97588	21.9292
96673	1062	9.71601	9.71601	34.9544
96674	1062	7.0307	7.0307	6.60278
96675	1062	6.14803	6.14803	2.76291
96676	1062	9.11842	9.11842	7.16714
96677	1062	10.7752	10.7752	25.7639
96678	1062	5.91557	5.91557	11.265
96679	1062	8.80811	8.80811	12.4055
96680	1062	4.82895	4.82895	2.62494
96681	1062	5.48246	5.48246	4.92175
96682	1062	5.76645	5.76645	3.24834
96683	1062	4.92325	4.92325	2.40465
96684	1062	4.89145	4.89145	2.00466
96685	1062	8.54496	8.54496	5.07591
96686	1062	6.63377	6.63377	3.06001
96687	1062	5.67763	5.67763	2.80048
96688	1062	8.25219	8.25219	7.07354
96689	1062	5.47149	5.47149	1.74232
96690	1062	5.60417	5.60417	8.57971
96691	1062	5.08882	5.08882	2.54864
96692	1062	5.49561	5.49561	5.85946
96693	1062	5.6886	5.6886	5.78216
96694	1062	6.92982	6.92982	5.00496
96695	1062	16.2862	16.2862	422.231
96696	1062	5.3761	5.3761	6.53786
96697	1062	6.65461	6.65461	7.72581
96698	1062	6.98794	6.98794	6.61128
96699	1062	6.0318	6.0318	2.91117
96700	1062	4.85088	4.85088	8.91077
96701	1062	8.83224	8.83224	7.12111
96702	1062	7.27193	7.27193	16.6768
96703	1062	8.14803	8.14803	5.16687
96704	1062	6.60636	6.60636	8.98102
96705	1062	4.21053	4.21053	8.76355
96706	1062	6.64912	6.64912	11.9558
96707	1062	3.63596	3.63596	3.26139
96708	1062	4.10526	4.10526	6.14258
96709	1062	8.84978	8.84978	7.09594
96710	1062	6.01535	6.01535	6.01511
96711	1062	4.07785	4.07785	3.08616
96712	1062	8.37171	8.37171	36.7585
96713	1062	3.71491	3.71491	4.50481
96714	1062	5.26754	5.26754	5.37509
96715	1062	4.84539	4.84539	1.90473
96716	1062	4.72588	4.72588	3.9621
96717	1062	5.10965	5.10965	5.69601
96718	1062	6.56579	6.56579	2.91332
96719	1062	3.75658	3.75658	1.4577
96720	1062	7.02632	7.02632	4.05638
96721	1062	5.28947	5.28947	5.71632
96722	1062	3.99013	3.99013	2.62449
96723	1062	3.91557	3.91557	2.6921
96724	1062	4.03399	4.03399	4.26337
96725	1062	4.3432	4.3432	3.96438
96726	1062	3.22697	3.22697	0.902324
96727	1062	4.6261	4.6261	5.18277
96728	1062	4.58553	4.58553	2.23418
96729	1062	4.47807	4.47807	2.49566
96730	1062	4.12281	4.1239	2.39189
96731	1062	4.49123	4.49123	3.32593
96732	1062	3.29386	3.29386	2.28457
96733	1062	5.07127	5.07127	4.67
96734	1062	5.19408	5.19408	5.01498
96735	1062	3.68531	3.68531	3.09628
96736	1062	3.94737	3.94737	1.58888
96737	1062	4.44298	4.44298	2.18555
96738	1062	4.97149	4.97149	1.98821
96739	1062	4.59539	4.59539	4.06552
96740	1062	4.67982	4.67982	2.73821
96741	1062	3.22149	3.22149	1.78624
96742	1062	4.48465	4.48465	4.30053
96743	1062	4.09211	4.09211	2.44595
96744	1062	4.44408	4.44408	2.72135
96745	1062	3.77961	3.77961	2.2291
96746	1062	6.09539	6.09539	5.30704
96747	1062	2.89254	2.89254	2.20139
96748	1062	3.48904	3.48904	2.60142
96749	1062	3.84539	3.84539	4.6204
96750	1062	5.1886	5.1886	5.63291
96751	1062	4.24781	4.2489	2.99509
96752	1062	4.97697	4.97697	4.24647
96753	1062	3.16886	3.16886	1.8112
96754	1062	3.23465	3.23465	4.29398
96755	1062	3.2489	3.2489	4.09499
96756	1062	3.44518	3.44518	1.31642
96757	1062	3.08772	3.08772	1.36661
96758	1062	3.37829	3.37829	2.60207
96759	1062	3.56689	3.56689	2.09432
96760	1062	2.99452	2.99452	1.8408
96761	1062	2.95395	2.95395	2.07251
96762	1062	2.86294	2.86294	2.61895
96763	1062	3.42325	3.42325	3.07644
96764	1062	4.56798	4.56798	18.7023
96765	1062	2.77851	2.77851	0.910279
96766	1062	2.57018	2.57018	1.81504
96767	1062	3.42434	3.42434	1.84059
96768	1062	3.97149	3.97149	4.57877
96769	1062	2.62171	2.62171	1.64708
96770	1062	2.70833	2.70833	3.13765
96771	1062	3.22149	3.22149	1.23739
96772	1062	3.89474	3.89474	4.41481
96773	1062	3.09211	3.09211	1.6117
96774	1062	3.42544	3.42544	1.39728
96775	1062	2.36404	2.36404	1.52486
96776	1062	3.10636	3.10636	1.53094
96777	1062	3.55702	3.55702	11.2041
96778	1062	3.28509	3.28509	3.3171
96779	1062	2.83662	2.83662	2.07317
96780	1062	3.7807	3.7807	1.86185
96781	1062	4.38158	4.38158	7.4349
96782	1062	2.95395	2.95395	0.799195
96783	1062	2.60965	2.60965	1.75526
96784	1062	2.25768	2.25768	0.904992
96785	1062	2.61842	2.61842	1.43931
96786	1062	3.17544	3.17544	2.10969
96787	1062	3.25329	3.25329	3.61858
96788	1062	3.21272	3.21272	3.43002
96789	1062	3.90789	3.90789	1.90808
96790	1062	2.98465	2.98465	2.73082
96791	1062	3.23355	3.23355	2.44923
96792	1062	5.35855	5.35855	3.59799
96793	1062	3.35965	3.35965	4.06152
96794	1062	3.29496	3.29496	1.74935
96795	1062	2.8761	2.8761	1.32053
96796	1062	4.26535	4.26535	4.24126
96797	1062	3.25987	3.25987	1.27268
96798	1062	2.4068	2.4068	1.20535
96799	1062	2.20943	2.21053	0.640587
96800	1062	3.3432	3.3432	2.39471
96801	1062	3.0307	3.0307	1.34483
96802	1062	2.30154	2.30154	0.608211
96803	1062	4.41118	4.41118	3.93721
96804	1062	3.88487	3.88487	2.36104
96805	1062	2.35088	2.35088	0.462916
96806	1062	1.83224	1.83224	1.20674
96807	1062	1.74781	1.74781	0.933035
96808	1062	1.93092	1.93092	1.44089
96809	1062	2.82785	2.82785	2.48077
96810	1062	3.07127	3.07127	1.72379
96811	1062	2.88158	2.88158	0.888265
96812	1062	1.66009	1.66009	0.907391
96813	1062	3.67434	3.67434	1.57001
96814	1062	2.83224	2.83224	2.68424
96815	1062	3.2193	3.2193	1.313
96816	1062	2.52632	2.52632	1.48998
96817	1062	3.93969	3.93969	2.74171
96818	1062	2.94189	2.94189	2.05922
96819	1062	2.21382	2.21491	2.1689
96820	1062	2.13596	2.13596	1.17139
96821	1062	2.28728	2.28728	0.751628
96822	1062	1.86075	1.86075	1.88289
96823	1061	63.2338	63.2338	159.718
96824	1061	28.8397	28.8397	31.9809
96825	1061	28.0505	28.0505	142.58
96826	1061	22.4105	22.4105	13.7939
96827	1061	35.7596	35.7596	155.673
96828	1061	34.0055	34.0055	56.8384
96829	1061	24.0626	24.0626	60.9883
96830	1061	20.8661	20.8661	13.8458
96831	1061	17.9539	17.9539	19.9144
96832	1061	19.6136	19.6136	63.9978
96833	1061	21.7146	21.7146	24.3338
96834	1061	13.9693	13.9693	12.7046
96835	1061	12.7311	12.7311	10.0913
96836	1061	11.7508	11.7508	13.8246
96837	1061	12.0296	12.0296	17.7673
96838	1061	20.8332	20.8332	13.6644
96839	1061	11.629	11.629	21.3897
96840	1061	13.4544	13.4544	15.068
96841	1061	11.4336	11.4336	8.92936
96842	1061	10.3644	10.3644	22.9857
96843	1061	10.6323	10.6323	19.0855
96844	1061	11.427	11.427	15.1108
96845	1061	10.888	10.888	33.2842
96846	1061	11.2536	11.2536	8.12137
96847	1061	9.93414	9.93414	9.39565
96848	1061	5.36224	5.36224	3.06862
96849	1061	7.24479	7.24479	6.48616
96850	1061	4.82766	4.82766	4.27685
96851	1061	6.04171	6.04171	1.72573
96852	1061	5.70692	5.70692	10.4667
96853	1061	4.44018	4.44018	2.72802
96854	1061	5.84852	5.84852	5.46716
96855	1061	7.52031	7.52031	5.77953
96856	1061	4.49835	4.49835	3.85247
96857	1061	8.58068	8.58068	13.4262
96858	1061	4.50823	4.50823	5.37107
96859	1061	4.8079	4.8079	9.28942
96860	1061	6.1449	6.1449	9.02074
96861	1061	6.69594	6.69594	6.42941
96862	1061	5.25686	5.25686	8.56025
96863	1061	4.85181	4.85181	7.02968
96864	1061	5.27772	5.27772	8.7898
